model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType
finkel,25,2,6,200,8000,40000,10,10068,15.33939301485032,2.2249689235587424,13.877021202125983,-0.7625971108344036,1,sampled..uniform,1.145586952,,1.3672999789671558
finkel,25,2,7,200,8000,40000,10,14704,13.32418753033805,6.966239863872941,7.5570718102734356,-1.1991241438083284,1,sampled..uniform,0.802753925,,2.596896510436376
finkel,25,2,8,200,8000,40000,10,25398,147.3797940966933,146.39698385985832,3.339516556381176,-2.3567063195462192,1,sampled..uniform,0.953854893,,9.838891061669871
finkel,25,2,9,200,8000,40000,10,30189,787.5634182445818,787.0836642804227,3.9981320274023524,-3.5183780632431114,1,sampled..uniform,0.725428624,,39.06492471200089
finkel,25,2,10,200,8000,40000,10,30642,4447315708647972e11,4447315708647972e11,4.266531108269908,-14.836541700861893,1,sampled..uniform,0.724855359,,139.50768519643827
finkel,25,2,2,200,8000,40000,10,7517,0.3995722451542192,0.37859269108942734,0.14121728033290887,-0.12023772626811693,2,sampled..uniform,0.993090078,,1.2324273647042165
finkel,25,2,3,200,8000,40000,10,8386,1.156176750863836,0.9746928156341431,0.5332824292270352,-0.3517984939973422,2,sampled..uniform,0.776303975,,1.246427090093835
finkel,25,2,4,200,8000,40000,10,9767,3.296879019583429,1.2908262963134352,2.513360917168983,-0.5073081938989894,2,sampled..uniform,1.016779118,,1.7608231345400176
finkel,25,2,5,200,8000,40000,10,10083,7.242267510575171,1.9644124641507332,5.969591254890545,-0.6917362084661077,2,sampled..uniform,0.852629375,,1.3400695346410665
finkel,25,2,6,200,8000,40000,10,9843,10.144437763277319,3.17902308278551,7.937561859332943,-0.972147178841134,2,sampled..uniform,0.812504667,,1.4138094360861353
finkel,25,2,7,200,8000,40000,10,14601,16.245402308186613,11.868035486311717,5.738419735585768,-1.361052913710875,2,sampled..uniform,1.026698843,,3.300638185295792
finkel,25,2,8,200,8000,40000,10,26636,113.11358184140359,112.43112140790542,3.026327787640178,-2.3438673541420187,2,sampled..uniform,1.004163541,,12.383449566549272
finkel,25,2,9,200,8000,40000,10,32576,9955874882849209e10,9955874882849209e10,4.091965594889312,-10.075811544790728,2,sampled..uniform,0.889519078,,43.15511803846926
finkel,25,2,10,200,8000,40000,10,32239,4677821904607659e10,4677821904607659e10,4.750210806249122,-10.9512128553009,2,sampled..uniform,1.017663949,,146.53138094188958
finkel,25,2,2,200,8000,40000,10,7400,0.4087815554032475,0.3090501200046627,0.17882088806399407,-0.07908945266540919,4,sampled..uniform,0.793468004,,1.20484868921938
finkel,25,2,3,200,8000,40000,10,8956,1.2964170709466167,0.9929911230770799,0.6815295504121244,-0.3781036025425876,4,sampled..uniform,1.007054744,,1.2085486626094821
finkel,25,2,4,200,8000,40000,10,9272,3.335987995876793,1.3823171472312326,2.4191964039719203,-0.4655255553263604,4,sampled..uniform,0.827849869,,1.769371097444017
finkel,25,2,5,200,8000,40000,10,9929,7.3599380577185585,1.7665680261055268,6.192373565913608,-0.599003534300577,4,sampled..uniform,0.811003302,,1.4083975772358932
finkel,25,2,6,200,8000,40000,10,9859,11.49817054385836,3.008806159029023,9.346101256722896,-0.8567368718935574,4,sampled..uniform,1.0015846,,1.406672167410667
finkel,25,2,7,200,8000,40000,10,13589,17.3680076491057,6.949311597101358,11.475712182664253,-1.0570161306599124,4,sampled..uniform,0.784088891,,2.731671687801853
finkel,25,2,8,200,8000,40000,10,27103,7969300681505295e12,7969300681505295e12,4.966672961308664,-5.9452210898366245,4,sampled..uniform,0.96640387,,10.620363913856927
finkel,25,2,9,200,8000,40000,10,32319,718.5222024605648,717.0579428865826,4.8490199593851955,-3.384760385402954,4,sampled..uniform,0.753041611,,38.83105977462183
finkel,25,2,10,200,8000,40000,10,29683,9236854757165418e10,9236854757165418e10,11.619414593251665,-14.429117822426383,4,sampled..uniform,0.709353636,,135.91556477297027
finkel,25,2,2,200,8000,40000,10,7380,0.4005963861258545,0.360951293519709,0.13866374629286682,-0.09901865368672129,6,sampled..uniform,0.993802889,,1.2347667774297926
finkel,25,2,3,200,8000,40000,10,8563,1.2762543831147712,1.106016963495164,0.5958845844274205,-0.4256471648078135,6,sampled..uniform,0.818051099,,1.1805690747487312
finkel,25,2,4,200,8000,40000,10,9363,3.296901247966285,1.722210627103372,2.237288076909226,-0.6625974560463133,6,sampled..uniform,1.026325715,,1.6978191863784258
finkel,25,2,5,200,8000,40000,10,10346,8.246825512561706,1.577746294202224,7.256714830743883,-0.5876356123844019,6,sampled..uniform,0.80768488,,1.3033283429610214
finkel,25,2,6,200,8000,40000,10,10107,13.842255509832405,2.6184121424888485,12.096005580915943,-0.8721622135723869,6,sampled..uniform,0.859454976,,1.4462809920949689
finkel,25,2,7,200,8000,40000,10,13673,14.822313701707127,8.069139312924001,7.959523424593279,-1.206349035810151,6,sampled..uniform,1.152276455,,2.427880436559485
finkel,25,2,8,200,8000,40000,10,25157,3187722285864194e13,3187722285864194e13,3.9342769396752963,-6.040192409787095,6,sampled..uniform,0.756125046,,10.280877190892204
finkel,25,2,9,200,8000,40000,10,33081,18244259926118174e12,18244259926118174e12,5.566724822844151,-10.723456128367804,6,sampled..uniform,0.953013537,,36.36335908211584
finkel,25,2,10,200,8000,40000,10,28518,3214863177503781e11,3214863177503781e11,12.928606683826319,-14.604942083369112,6,sampled..uniform,0.715970661,,126.1077036604142
finkel,25,2,2,200,8000,40000,50,16314,0.41657059861957374,0.18757170675254728,0.15283905502367245,0.07615983684335403,1,sampled..uniform,1.857181938,,1.3600362519441618
finkel,25,2,3,200,8000,40000,50,14480,1.1575817242158102,0.6108187794788673,0.671984875544873,-0.12522193080793,1,sampled..uniform,1.592857157,,1.3946215580910877
finkel,25,2,4,200,8000,40000,50,12277,3.1135758705589542,1.3171208368064478,2.221773514579134,-0.4253184808266279,1,sampled..uniform,1.639719803,,1.8618472498070884
finkel,25,2,5,200,8000,40000,50,11886,6.801093952954991,1.7314526247840982,5.641580196291107,-0.5719388681202137,1,sampled..uniform,1.853834193,,1.4095395855143718
finkel,25,2,6,200,8000,40000,50,11498,12.521365512562285,2.092007050806926,11.13327080409269,-0.7039123423373305,1,sampled..uniform,1.631696942,,1.5164862334970908
finkel,25,2,7,200,8000,40000,50,20757,13.778294455652023,7.816921699091338,7.055634393721601,-1.0942616371609137,1,sampled..uniform,1.796291448,,3.073026254152207
finkel,25,2,8,200,8000,40000,50,107972,118.42926897860985,116.14019445452016,4.340560268395121,-2.0514857443054115,1,sampled..uniform,1.587330551,,12.659125471142056
finkel,25,2,9,200,8000,40000,50,163868,6396439972645067e11,6396439972645067e11,4.760188591894871,-13.56929696715914,1,sampled..uniform,1.342090358,,41.197070455316705
finkel,25,2,10,200,8000,40000,50,155652,9301046542919599e10,9301046542919599e10,8.339796232362671,-10.884700795582644,1,sampled..uniform,1.485302076,,141.72297256575266
finkel,25,2,2,200,8000,40000,50,16074,0.4182292602587319,0.003530993385918918,0.19043473327276147,0.22426353360005152,2,sampled..uniform,1.654521809,,1.4575314930091503
finkel,25,2,3,200,8000,40000,50,13786,1.2017013467021995,0.6330278678147934,0.7012877363783386,-0.13261425749093247,2,sampled..uniform,1.860037193,,1.4442289502909103
finkel,25,2,4,200,8000,40000,50,12114,3.421739765105719,1.1662252007557496,2.623551285286749,-0.36803672093677986,2,sampled..uniform,1.662727993,,1.8658124683073907
finkel,25,2,5,200,8000,40000,50,12089,7.981097297494936,1.6189383933491968,6.97011485518718,-0.6079559510414415,2,sampled..uniform,1.641839038,,1.5081604964736648
finkel,25,2,6,200,8000,40000,50,11736,12.802552223985717,2.4988852108286057,10.999025593418326,-0.6953585802612113,2,sampled..uniform,1.772196145,,1.5071606621289848
finkel,25,2,7,200,8000,40000,50,20805,18.784660787567486,14.613517677740042,5.436171965220771,-1.2650288553933298,2,sampled..uniform,1.690837784,,3.3194574568158455
finkel,25,2,8,200,8000,40000,50,94348,16263878941847545e10,16263878941847545e10,3.410872607670113,-5.805588048868138,2,sampled..uniform,1.719233018,,12.280570083495022
finkel,25,2,9,200,8000,40000,50,179748,3186645428779714e11,3186645428779714e11,4.029509342852692,-10.04340034059123,2,sampled..uniform,1.440714125,,43.02627065040897
finkel,25,2,10,200,8000,40000,50,147800,12481642611735676e8,12481642611735676e8,6.5750696360836125,-7.683172898972579,2,sampled..uniform,1.369140323,,144.93192241701888
finkel,25,2,2,200,8000,40000,50,16626,0.5629144410711904,-0.04951757677863808,0.3305922738373793,0.28183974401244916,4,sampled..uniform,1.825979358,,1.4975318633422285
finkel,25,2,3,200,8000,40000,50,13149,1.2497718546119427,0.6568790064828973,0.7390462435369298,-0.14615339540788427,4,sampled..uniform,1.685712812,,1.3969574765194372
finkel,25,2,4,200,8000,40000,50,12178,3.6827546652503873,1.1325165770978811,2.9145498602294317,-0.36431177207692594,4,sampled..uniform,1.914193244,,1.8684852857013174
finkel,25,2,5,200,8000,40000,50,12505,7.921765967067614,1.3732469731956725,7.0009571911219215,-0.45243819724998013,4,sampled..uniform,1.689808007,,1.5004425175061726
finkel,25,2,6,200,8000,40000,50,11362,19.903258737489466,1.467800333266063,18.930934118331578,-0.49547571410817143,4,sampled..uniform,1.92778605,,1.4354847344847346
finkel,25,2,7,200,8000,40000,50,18064,13.910105917190387,6.280514793248861,8.660069753365455,-1.0304786294239285,4,sampled..uniform,1.783379331,,2.3846275714463356
finkel,25,2,8,200,8000,40000,50,88279,57.15042120169485,53.44116863229371,5.772606552924779,-2.063353983523646,4,sampled..uniform,1.460240478,,9.528839646262767
finkel,25,2,9,200,8000,40000,50,172207,4505474078829016e10,4505474078829016e10,4.854610737523582,-6.839476403518779,4,sampled..uniform,1.645300604,,36.4815899246962
finkel,25,2,10,200,8000,40000,50,156709,2087921064473464e26,2087921064473464e26,5.977045736490899,-23.606536414389193,4,sampled..uniform,1.303334037,,125.1133550989522
finkel,25,2,2,200,8000,40000,50,16578,0.42180318125191313,0.023976449679747158,0.18069211493320814,0.2171346166389578,6,sampled..uniform,1.649464969,,1.4475493078017818
finkel,25,2,3,200,8000,40000,50,13715,1.2723715686725168,0.7006190278525956,0.7148662430682746,-0.1431137022483532,6,sampled..uniform,1.826140934,,1.4255816128907215
finkel,25,2,4,200,8000,40000,50,12159,3.4052092755696894,0.9253475025341501,2.7305917181233097,-0.2507299450877708,6,sampled..uniform,1.6688409,,1.8640687424134754
finkel,25,2,5,200,8000,40000,50,11888,7.373840962356916,1.4050437481680742,6.412017273320668,-0.44322005913182616,6,sampled..uniform,1.821861593,,1.4247729883240519
finkel,25,2,6,200,8000,40000,50,11499,9.561560235569193,3.267609385538496,7.097852802100534,-0.8039019520698368,6,sampled..uniform,1.628699193,,1.4773554350676357
finkel,25,2,7,200,8000,40000,50,19913,21.586488220745103,10.895215152626573,11.756467866668034,-1.0651947985495023,6,sampled..uniform,1.552368545,,2.982622789997344
finkel,25,2,8,200,8000,40000,50,96137,3187722285864194e13,3187722285864194e13,5.3640259899513625,-5.835275238353843,6,sampled..uniform,1.720448141,,11.380933927360436
finkel,25,2,9,200,8000,40000,50,163320,22447265721149494e10,22447265721149494e10,4.736709542356419,-10.179281612545243,6,sampled..uniform,1.359966227,,36.918035042524394
finkel,25,2,10,200,8000,40000,50,159000,6024243553358159e10,6024243553358159e10,5.356706669699985,-11.036910334573632,6,sampled..uniform,1.519340685,,132.15084092879414
finkel,25,2,2,200,8000,40000,200,22680,0.4807513547090675,-0.1955973524128713,0.24386451886280383,0.4324841882591349,1,sampled..uniform,4.74357165,,1.6793484328965718
finkel,25,2,3,200,8000,40000,200,16534,1.1765818581225376,0.44469369978229883,0.710147852729031,0.021740305611207884,1,sampled..uniform,4.712263622,,1.5991307962750594
finkel,25,2,4,200,8000,40000,200,13804,3.1993454732302578,1.0977437631148501,2.374571201919323,-0.2729694918039157,1,sampled..uniform,5.01616256,,2.1127605609340874
finkel,25,2,5,200,8000,40000,200,12936,8.755296539852303,1.304118859214515,7.863600633886155,-0.41242295324836614,1,sampled..uniform,4.850309015,,1.5629288558371874
finkel,25,2,6,200,8000,40000,200,12461,19.596744941354245,1.754567009137391,18.3504628176506,-0.5082848854337476,1,sampled..uniform,5.179164723,,1.442080170236071
finkel,25,2,7,200,8000,40000,200,19957,13.729986388417656,5.535872484891331,9.152036356912632,-0.9579224533863049,1,sampled..uniform,4.609881107,,2.23982229145955
finkel,25,2,8,200,8000,40000,200,191283,72.40350082979297,70.70792153213449,3.7544736849473908,-2.05889438728891,1,sampled..uniform,4.252642771,,9.907025638257265
finkel,25,2,9,200,8000,40000,200,623224,3675806621965003e11,3675806621965003e11,4.523381418476092,-6.985071525789766,1,sampled..uniform,4.087410683,,36.79525961447719
finkel,25,2,10,200,8000,40000,200,590822,-9605215328687537e67,-9605215328687537e67,4.860140670369583,-13.461358821702417,1,sampled..uniform,3.187807707,,129.9506946311924
finkel,25,2,2,200,8000,40000,200,22789,0.4991720522769182,-0.14657750129091213,0.25363257881931167,0.3921169747485187,2,sampled..uniform,5.159500586,,1.6069326154391532
finkel,25,2,3,200,8000,40000,200,15546,1.1095961061207351,0.3909289560086471,0.6893751963430309,0.029291953769056994,2,sampled..uniform,4.810388672,,1.5577196762252554
finkel,25,2,4,200,8000,40000,200,13277,3.2769975754290854,0.8850644732854287,2.558487610157253,-0.16655450801359664,2,sampled..uniform,4.694380609,,1.9880258455681754
finkel,25,2,5,200,8000,40000,200,13178,7.831779211691539,1.3254440845031588,6.893100499206886,-0.3867653720185062,2,sampled..uniform,4.986541617,,1.5479193281274786
finkel,25,2,6,200,8000,40000,200,12373,17.727629261107502,1.7968871080023163,16.416704463708808,-0.485962310603624,2,sampled..uniform,4.658944181,,1.4691320279531341
finkel,25,2,7,200,8000,40000,200,23181,13.768100468239881,6.026163373991562,8.718018202744414,-0.9760811084960936,2,sampled..uniform,4.655643884,,2.428396203255632
finkel,25,2,8,200,8000,40000,200,183508,58.6502294156972,55.710687999949506,4.852221375467834,-1.9126799597201491,2,sampled..uniform,4.194341318,,10.53803614684527
finkel,25,2,9,200,8000,40000,200,645209,918.2326962645608,916.8370982694245,4.67251494285228,-3.2769169477160456,2,sampled..uniform,4.01012522,,39.59752670295421
finkel,25,2,10,200,8000,40000,200,621866,5737829183045777e10,5737829183045777e10,7.296584390549761,-10.944036482310915,2,sampled..uniform,3.521314149,,137.85142891037788
finkel,25,2,2,200,8000,40000,200,22895,0.5086868203520509,-0.1783734951759686,0.28822555696426777,0.3988347585637518,4,sampled..uniform,4.863604219,,1.6218510844003842
finkel,25,2,3,200,8000,40000,200,16709,1.2106558926718163,0.40811303696482476,0.7483558517520532,0.05418700395493823,4,sampled..uniform,5.011917575,,1.5567734346584883
finkel,25,2,4,200,8000,40000,200,13939,3.3018562991094673,0.939155435535908,2.5660038513081638,-0.20330298773460462,4,sampled..uniform,4.835263794,,1.8923677398444583
finkel,25,2,5,200,8000,40000,200,12895,7.166193907342909,1.3571524721046295,6.219408606178378,-0.4103671709400979,4,sampled..uniform,4.777246512,,1.5520486932623312
finkel,25,2,6,200,8000,40000,200,12277,15.754442783418732,1.8036043430913304,14.421395077536626,-0.47055663720922497,4,sampled..uniform,4.96809802,,1.490231746853035
finkel,25,2,7,200,8000,40000,200,21916,17.58685252006621,8.129160524953875,10.369407595285537,-0.9117156001732026,4,sampled..uniform,4.337269461,,2.840014306741955
finkel,25,2,8,200,8000,40000,200,183422,110.62620457026941,108.1460104703565,4.544450275959593,-2.0642561760466807,4,sampled..uniform,4.367919049,,9.645515413779716
finkel,25,2,9,200,8000,40000,200,579179,1778.2583969933644,1777.9066897418431,3.7551903581490826,-3.403483106627638,4,sampled..uniform,3.711332877,,36.9087592657106
finkel,25,2,10,200,8000,40000,200,575392,38109265405495795e10,38109265405495795e10,8.021872230992773,-14.77908650719911,4,sampled..uniform,3.140245695,,128.14506139426015
finkel,25,2,2,200,8000,40000,200,22266,0.48757332800465225,-0.2393073170191369,0.2678773774838374,0.4590032675399518,6,sampled..uniform,4.919624787,,1.6653797867977191
finkel,25,2,3,200,8000,40000,200,16417,1.3110163186914063,0.36867660833902366,0.8883326498184774,0.054007060533905055,6,sampled..uniform,5.031739936,,1.510631582117888
finkel,25,2,4,200,8000,40000,200,13035,3.348180302280557,0.7520119732785847,2.762872106750512,-0.16670377774853945,6,sampled..uniform,4.970404029,,1.9720794573245235
finkel,25,2,5,200,8000,40000,200,12899,8.243125449987138,1.2698667686487706,7.36124542546791,-0.3879867441295407,6,sampled..uniform,4.786420648,,1.5146799852651855
finkel,25,2,6,200,8000,40000,200,12259,10.83451658114301,2.886198565651049,8.628335940191423,-0.6800179246994613,6,sampled..uniform,4.765968094,,1.4384305024103703
finkel,25,2,7,200,8000,40000,200,21510,16.20799600690954,7.84711540862204,9.365858070084048,-1.0049774717965505,6,sampled..uniform,4.705497425,,2.996801081301647
finkel,25,2,8,200,8000,40000,200,195075,11759.378582097903,11757.013912175216,4.729116851002459,-2.3644469283168177,6,sampled..uniform,4.363116523,,10.886356550873959
finkel,25,2,9,200,8000,40000,200,567578,4992215045793924e10,4992215045793924e10,4.675368814851257,-6.74831613944486,6,sampled..uniform,3.812986393,,38.86912624186406
finkel,25,2,10,200,8000,40000,200,692640,29504355209041295e9,29504355209041295e9,4.8268931030601365,-10.711019470831747,6,sampled..uniform,3.650049659,,136.62728064369804
finkel,25,2,2,200,8000,40000,800,27784,0.4747397408609418,-0.27889246673274615,0.2393621784413286,0.5142700291523593,1,sampled..uniform,17.927234555,,1.8169931148146348
finkel,25,2,3,200,8000,40000,800,17022,1.2275208368089237,0.18987074230865852,0.8153323955913812,0.2223176989088838,1,sampled..uniform,17.674354103,,1.7253370393596206
